ID,IDKey,Site,Date,Crew,EventType,Method,Equipment,StartTime,EndTime,TotalEffort,TransectID,TransectBottomLat,TransectBottomLong,TransectTopLat,TransectTopLong,ObsID,Species,Count,Length,FishStatus,CaptureType,ClipType,LavageID,StomachContents,StomachContentsWeight,FishContentWeight,PITnumber,Comments,Crew Count,Floy Tag,Date/Time,Image_ID,StartTemp,EndTemp,Conductivity,TotalDayEffort
857,4,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.520833333,0.71875,600,0,45.382689,-114.066274,45.38974,-114.046771,18,Northern Pikeminnow,1,338,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
858,4,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.520833333,0.71875,600,0,45.382689,-114.066274,45.38974,-114.046771,19,Northern Pikeminnow,1,391,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
859,4,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.520833333,0.71875,600,0,45.382689,-114.066274,45.38974,-114.046771,20,Northern Pikeminnow,1,447,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,10-68139,,,10.6,,,
860,4,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.520833333,0.71875,600,0,45.382689,-114.066274,45.38974,-114.046771,21,Northern Pikeminnow,1,419,Live,Mark,Upper Caudal Clip,N/A,Aquatic Veg,0,0,,,2,10-68138,,,10.6,,,
861,4,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.520833333,0.71875,600,0,45.382689,-114.066274,45.38974,-114.046771,22,Northern Pikeminnow,1,452,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,10-68137,,,10.6,,,
862,4,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.520833333,0.71875,600,0,45.382689,-114.066274,45.38974,-114.046771,23,Northern Pikeminnow,1,379,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,10-68136,,,10.6,,,
863,4,Deadwater Slough,10/20/2020,Mike Ackerman; Richie Carmichael,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.520833333,0.71875,600,0,45.382689,-114.066274,45.38974,-114.046771,24,Northern Pikeminnow,1,361,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,10-68135,,,10.6,,,
864,5,Deadwater Slough,10/20/2020,Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.375,0.5,180,0,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,431,Live,Mark,Upper Caudal Clip,NP20-001,Other,5.96,0,,Talon mark near dorsal,1,,,,10.6,,,
865,5,Deadwater Slough,10/20/2020,Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.375,0.5,180,0,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,410,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,1,,,,10.6,,,
866,5,Deadwater Slough,10/20/2020,Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.541666667,0.666666667,180,0,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,426,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,1,,,,10.6,,,
867,5,Deadwater Slough,10/20/2020,Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.541666667,0.666666667,180,0,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,440,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,1,,,,10.6,,,
868,5,Deadwater Slough,10/20/2020,Chelsea Welke,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.375,0.666666667,420,0,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,444,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,1,,,,10.6,,,
869,5,Deadwater Slough,10/20/2020,Chelsea Welke,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.375,0.666666667,420,0,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,332,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,1,,,,10.6,,,
870,5,Deadwater Slough,10/20/2020,Chelsea Welke,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.375,0.666666667,420,0,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,440,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,1,,,,10.6,,,
871,5,Deadwater Slough,10/20/2020,Chelsea Welke,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.375,0.666666667,420,0,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,286,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,1,,,,10.6,,,
872,5,Deadwater Slough,10/20/2020,Chelsea Welke,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.375,0.666666667,420,0,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,314,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,1,,,,10.6,,,
873,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,360,Live,Mark,Upper Caudal Clip,JR20-001,MacroInvert-Other,0.14,0,,,2,,,,10.6,,,
874,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,327,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
875,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,302,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
876,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,276,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
877,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,335,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
878,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,365,Live,Mark,Upper Caudal Clip,LB20-001,Detritus,0.04,0,,,2,,,,10.6,,,
879,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,307,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
880,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,408,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
881,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,303,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
882,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,10,Northern Pikeminnow,1,265,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
883,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,11,Northern Pikeminnow,1,286,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
884,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,12,Northern Pikeminnow,1,313,Live,Mark,Upper Caudal Clip,JR20-002,MacroInvert-Other,0.11,0,,,2,,,,10.6,,,
885,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,13,Northern Pikeminnow,1,273,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
886,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,14,Northern Pikeminnow,1,498,Dead,,,,Empty,0,0,,Sacrificed,2,,,,10.6,,,
887,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,15,Northern Pikeminnow,1,499,Live,Mark,Upper Caudal Clip,LB20-002,Detritus/Other,0.01,0,,Piece of shrimp that did no wash out,2,,,,10.6,,,
888,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,16,Northern Pikeminnow,1,465,Live,Mark,Upper Caudal Clip,JR20-003,Detritus/Other,0.08,0,,,2,,,,10.6,,,
889,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,17,Northern Pikeminnow,1,322,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
890,6,Deadwater Slough,10/20/2020,Jim Roscoe; Louise Bruce,Mark,Angling,Spinning Rods; Jig Shrimp,0.541666667,0.625,240,0,45.382689,-114.066274,45.38974,-114.046771,18,Northern Pikeminnow,1,414,Live,Mark,Upper Caudal Clip,,Empty,0,0,,,2,,,,10.6,,,
891,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,1,Northern Pikeminnow,1,272,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
892,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,2,Northern Pikeminnow,1,350,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
893,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,3,Northern Pikeminnow,1,301,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
894,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,4,Northern Pikeminnow,1,271,Live,Mark,Lower Caudal Clip,BH21-001,MacroInvert-Other/Detritus,0.08,0,,,2,,,,,,,
895,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,5,Northern Pikeminnow,1,315,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
896,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,6,Northern Pikeminnow,1,330,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
897,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,7,Northern Pikeminnow,1,291,Live,Mark,Lower Caudal Clip,NP21-001,MacroInvert-Other,0.01,0,,,2,,,,,,,
898,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,8,Northern Pikeminnow,1,271,Live,Mark,Lower Caudal Clip,BH21-002,Fish-Unk,0.05,0.05,,,2,,,,,,,
899,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,9,Northern Pikeminnow,1,256,Live,Mark,Lower Caudal Clip,N/A,Detritus,0,0,,Woody Debris,2,,,,,,,
900,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,10,Northern Pikeminnow,1,291,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
901,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,11,Northern Pikeminnow,1,330,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
902,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,12,Northern Pikeminnow,1,414,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
903,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,13,Northern Pikeminnow,1,252,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
904,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,14,Northern Pikeminnow,1,320,Live,Mark,Lower Caudal Clip,NP21-002,MacroInvert-Other/Aquatic Veg,0.27,0,,,2,,,,,,,
905,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,15,Northern Pikeminnow,1,245,Live,Mark,Lower Caudal Clip,BH21-003,MacroInvert-Other,0.1,0,,,2,,,,,,,
906,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,16,Northern Pikeminnow,1,352,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
907,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,17,Northern Pikeminnow,1,335,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
908,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,18,Northern Pikeminnow,1,384,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
909,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,19,Chiselmouth,1,317,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,2,,,,,,,
910,7,Deadwater Slough,10/21/2020,Brian Hamilton; Nick Porter,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.354166667,0.5,420,0,45.382689,-114.066274,45.38974,-114.046771,20,Northern Pikeminnow,1,330,Live,Mark,Lower Caudal Clip,N/A,Aquatic Veg,0,0,,,2,,,,,,,
911,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,21,Northern Pikeminnow,1,298,Live,Mark,Lower Caudal Clip,BH21-004,MacroInvert-Other/Detritus,0.15,0,,,1,,,,,,,
912,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,22,Northern Pikeminnow,1,304,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
913,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,23,Northern Pikeminnow,1,342,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
914,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,24,Northern Pikeminnow,1,341,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
915,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,25,Northern Pikeminnow,1,277,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
916,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,26,Northern Pikeminnow,1,322,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
917,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,27,Northern Pikeminnow,1,252,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
918,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,28,Northern Pikeminnow,1,257,Live,Mark,Lower Caudal Clip,BH21-005,MacroInvert-Other/Detritus,0.11,0,,,1,,,,,,,
919,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,29,Northern Pikeminnow,1,296,Live,Mark,Lower Caudal Clip,BH21-006,MacroInvert-Other/Detritus/Fish-Unk,0.17,0.03,,,1,,,,,,,
920,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,30,Northern Pikeminnow,1,390,Live,Mark,Lower Caudal Clip,,Empty,0,0,,2019 lower caudal clip,1,,,,,,,
921,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,31,Northern Pikeminnow,1,269,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
922,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,32,Northern Pikeminnow,1,305,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
923,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,33,Northern Pikeminnow,1,285,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
924,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,34,Northern Pikeminnow,1,287,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
925,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,35,Northern Pikeminnow,1,434,Live,Mark,Lower Caudal Clip,BH21-007,Aquatic Veg/Detritus,3.58,0,,,1,,,,,,,
926,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,36,Northern Pikeminnow,1,305,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
927,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,37,Northern Pikeminnow,1,470,Live,Mark,Lower Caudal Clip,BH21-008,MacroInvert-Other/Detritus,0.17,0,,,1,10-68134,,,,,,
928,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,38,Northern Pikeminnow,1,353,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
929,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,39,Northern Pikeminnow,1,428,Live,Recapture,Upper Caudal Clip,N/A,Aquatic Veg,0,0,,Small amount of veggies,1,,,,,,,
930,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,40,Northern Pikeminnow,1,343,Live,Mark,Lower Caudal Clip,BH21-009,Aquatic Veg/Detritus,0.17,0,,,1,,,,,,,
931,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,41,Northern Pikeminnow,1,436,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,,,,,,,
932,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,42,Northern Pikeminnow,1,425,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,10-68133,,,,,,
933,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,43,Northern Pikeminnow,1,353,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,10-68132,,,,,,
934,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,44,Northern Pikeminnow,1,324,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,10-68131,,,,,,
935,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,45,Northern Pikeminnow,1,350,Live,Mark,Lower Caudal Clip,BH21-010,MacroInvert-Other/Detritus,0.09,0,,,1,10-68130,,,,,,
936,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,46,Northern Pikeminnow,1,352,Live,Mark,Lower Caudal Clip,BH21-011,MacroInvert-Other/Aquatic Veg/Detritus,0.4,0,,,1,10-68129,,,,,,
937,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,47,Northern Pikeminnow,1,380,Live,Mark,Lower Caudal Clip,BH21-012,MacroInvert-Other/Detritus/Fish-Unk,0.07,0.04,,,1,10-68128,,,,,,
938,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,48,Northern Pikeminnow,1,430,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,10-68127,,,,,,
939,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,49,Northern Pikeminnow,1,300,Live,Mark,Lower Caudal Clip,BH21-013,MacroInvert-Other,0.09,0,,,1,10-68126,,,,,,
940,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,50,Northern Pikeminnow,1,320,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,10-68360,,,,,,
941,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,51,Northern Pikeminnow,1,321,Live,Mark,Lower Caudal Clip,,Empty,0,0,,,1,10-68361,,,,,,
942,7,Deadwater Slough,10/21/2020,Brian Hamilton,Mark,Angling,Boat; Sprinning Rods; Jig Shrimp,0.5,0.708333333,300,0,45.382689,-114.066274,45.38974,-114.046771,52,Northern Pikeminnow,1,302,Live,Mark,Lower Caudal Clip,N/A,Aquatic Veg,0,0,,,1,10-68362,,,,,,
